director_name,actor_1_name,actor_2_name,actor_3_name,title_year,movie_title,genres,comb
Christophe Gans,Radha Mitchell,Deborah Kara Unger,Alice Krige,2006.0,silent hill,Adventure Horror Mystery,Radha Mitchell Deborah Kara Unger Alice Krige Christophe Gans Adventure Horror Mystery
Howard Deutch,Keanu Reeves,Jon Favreau,Faizon Love,2000.0,the replacements,Comedy Sport,Keanu Reeves Jon Favreau Faizon Love Howard Deutch Comedy Sport
Jon Hurwitz,Alyson Hannigan,Dania Ramirez,Natasha Lyonne,2012.0,american reunion,Comedy,Alyson Hannigan Dania Ramirez Natasha Lyonne Jon Hurwitz Comedy
F. Gary Gray,Kevin Spacey,Michael Cudlitz,Siobhan Fallon Hogan,1998.0,the negotiator,Action Crime Drama Mystery Thriller,Kevin Spacey Michael Cudlitz Siobhan Fallon Hogan F. Gary Gray Action Crime Drama Mystery Thriller
Steven Quale,Matt Walsh,Alycia Debnam-Carey,Scott Lawrence,2014.0,into the storm,Action Thriller,Matt Walsh Alycia Debnam-Carey Scott Lawrence Steven Quale Action Thriller
John Landis,Louis Lombardi,Jon Tenney,Gilbert R. Hill,1994.0,beverly hills cop iii,Action Comedy Crime Thriller,Louis Lombardi Jon Tenney Gilbert R. Hill John Landis Action Comedy Crime Thriller
Joe Dante,Christopher Lee,Robert Picardo,Phoebe Cates,1990.0,gremlins 2: the new batch,Comedy Fantasy Horror,Christopher Lee Robert Picardo Phoebe Cates Joe Dante Comedy Fantasy Horror
David Dobkin,Robert Downey Jr.,Robert Duvall,Leighton Meester,2014.0,the judge,Crime Drama,Robert Downey Jr. Robert Duvall Leighton Meester David Dobkin Crime Drama
Mimi Leder,Armin Mueller-Stahl,Holt McCallany,Marcel Iures,1997.0,the peacemaker,Action Thriller,Armin Mueller-Stahl Holt McCallany Marcel Iures Mimi Leder Action Thriller
Alexander Witt,Milla Jovovich,Thomas Kretschmann,Mike Epps,2004.0,resident evil: apocalypse,Action Horror Sci-Fi Thriller,Milla Jovovich Thomas Kretschmann Mike Epps Alexander Witt Action Horror Sci-Fi Thriller
Beeban Kidron,Colin Firth,Jim Broadbent,Celia Imrie,2004.0,bridget jones: the edge of reason,Comedy Drama Romance,Colin Firth Jim Broadbent Celia Imrie Beeban Kidron Comedy Drama Romance
Carl Franklin,Denzel Washington,Sanaa Lathan,John Billingsley,2003.0,out of time,Crime Drama Romance Thriller,Denzel Washington Sanaa Lathan John Billingsley Carl Franklin Crime Drama Romance Thriller
Steven Seagal,Mike Starr,Joan Chen,Sven-Ole Thorsen,1994.0,on deadly ground,Action Adventure Thriller,Mike Starr Joan Chen Sven-Ole Thorsen Steven Seagal Action Adventure Thriller
Robert Rodriguez,Taylor Lautner,Kristin Davis,Taylor Dooley,2005.0,the adventures of sharkboy and lavagirl 3-d,Action Adventure Family Fantasy,Taylor Lautner Kristin Davis Taylor Dooley Robert Rodriguez Action Adventure Family Fantasy
Danny Boyle,Leonardo DiCaprio,Virginie Ledoyen,Peter Youngblood Hills,2000.0,the beach,Adventure Drama Thriller,Leonardo DiCaprio Virginie Ledoyen Peter Youngblood Hills Danny Boyle Adventure Drama Thriller
Garry Marshall,Amber Valletta,Felicity Huffman,Spencer Breslin,2004.0,raising helen,Comedy Drama Romance,Amber Valletta Felicity Huffman Spencer Breslin Garry Marshall Comedy Drama Romance
James McTeigue,Shô Kosugi,Ben Miles,Rain,2009.0,ninja assassin,Action Crime Thriller,Shô Kosugi Ben Miles Rain James McTeigue Action Crime Thriller
Sam Raimi,J.K. Simmons,Kelly Preston,Carmine Giovinazzo,1999.0,for love of the game,Drama Romance Sport,J.K. Simmons Kelly Preston Carmine Giovinazzo Sam Raimi Drama Romance Sport
unknown,David Jason,Bruce Alexander,John Lyons,unknown,a touch of frost            ,Crime Drama Mystery,David Jason Bruce Alexander John Lyons unknown Crime Drama Mystery
Andrew Bergman,Demi Moore,Rumer Willis,Paul Guilfoyle,1996.0,striptease,Comedy Crime Drama Thriller,Demi Moore Rumer Willis Paul Guilfoyle Andrew Bergman Comedy Crime Drama Thriller
Tom Dey,Emma Stone,Judy Greer,Steve Coogan,2010.0,marmaduke,Comedy Family,Emma Stone Judy Greer Steve Coogan Tom Dey Comedy Family
Clint Eastwood,Matt Damon,Jay Mohr,Cécile De France,2010.0,hereafter,Drama Fantasy,Matt Damon Jay Mohr Cécile De France Clint Eastwood Drama Fantasy
Richard Donner,Muse Watson,Sylvester Stallone,Kelly Rowan,1995.0,assassins,Action Crime Thriller,Muse Watson Sylvester Stallone Kelly Rowan Richard Donner Action Crime Thriller
Peter Webber,Li Gong,Stephen Walters,Richard Brake,2007.0,hannibal rising,Crime Drama Thriller,Li Gong Stephen Walters Richard Brake Peter Webber Crime Drama Thriller
Rob Reiner,Bruce Willis,Tim Matheson,Rita Wilson,1999.0,the story of us,Comedy Drama Romance,Bruce Willis Tim Matheson Rita Wilson Rob Reiner Comedy Drama Romance
John McTiernan,Connie Nielsen,Harry Connick Jr.,Tim Daly,2003.0,basic,Action Crime Drama Mystery Thriller,Connie Nielsen Harry Connick Jr. Tim Daly John McTiernan Action Crime Drama Mystery Thriller
Clint Eastwood,Clint Eastwood,Anjelica Huston,Rick Hoffman,2002.0,blood work,Action Crime Drama Mystery Thriller,Clint Eastwood Anjelica Huston Rick Hoffman Clint Eastwood Action Crime Drama Mystery Thriller
Tom Tykwer,Naomi Watts,Brían F. O'Byrne,Armin Mueller-Stahl,2009.0,the international,Action Crime Drama Mystery Thriller,Naomi Watts Brían F. O'Byrne Armin Mueller-Stahl Tom Tykwer Action Crime Drama Mystery Thriller
John Carpenter,Steve Buscemi,Valeria Golino,Michelle Forbes,1996.0,escape from l.a.,Action Adventure Sci-Fi Thriller,Steve Buscemi Valeria Golino Michelle Forbes John Carpenter Action Adventure Sci-Fi Thriller
unknown,Grey Damon,Brittany Curran,Aaron Hill,unknown,twisted            ,Drama Mystery Thriller,Grey Damon Brittany Curran Aaron Hill unknown Drama Mystery Thriller
Brad Bird,Vin Diesel,Harry Connick Jr.,M. Emmet Walsh,1999.0,the iron giant,Action Adventure Animation Comedy Drama Family Sci-Fi,Vin Diesel Harry Connick Jr. M. Emmet Walsh Brad Bird Action Adventure Animation Comedy Drama Family Sci-Fi
Wes Anderson,Bill Murray,Anjelica Huston,Matthew Gray Gubler,2004.0,the life aquatic with steve zissou,Adventure Comedy Drama,Bill Murray Anjelica Huston Matthew Gray Gubler Wes Anderson Adventure Comedy Drama
Gary Ross,Matthew McConaughey,Donald Watkins,Jessica Collins,2016.0,free state of jones,Action Biography Drama History War,Matthew McConaughey Donald Watkins Jessica Collins Gary Ross Action Biography Drama History War
Alan Parker,Kevin Spacey,Kate Winslet,Matt Craven,2003.0,the life of david gale,Crime Drama Thriller,Kevin Spacey Kate Winslet Matt Craven Alan Parker Crime Drama Thriller
Stephen Herek,Christina Milian,Vanessa Ferlito,Kelli Garner,2005.0,man of the house,Action Comedy,Christina Milian Vanessa Ferlito Kelli Garner Stephen Herek Action Comedy
Jaume Collet-Serra,Liam Neeson,Common,Bruce McGill,2015.0,run all night,Action Crime Drama Thriller,Liam Neeson Common Bruce McGill Jaume Collet-Serra Action Crime Drama Thriller
David Cronenberg,Viggo Mortensen,Naomi Watts,Raza Jaffrey,2007.0,eastern promises,Crime Mystery Thriller,Viggo Mortensen Naomi Watts Raza Jaffrey David Cronenberg Crime Mystery Thriller
John Stockwell,Paul Walker,James Frain,Ashley Scott,2005.0,into the blue,Action Adventure Crime Thriller,Paul Walker James Frain Ashley Scott John Stockwell Action Adventure Crime Thriller
Luc Besson,Paul Brooke,David Bailie,Rab Affleck,1999.0,the messenger: the story of joan of arc,Adventure Biography Drama History War,Paul Brooke David Bailie Rab Affleck Luc Besson Adventure Biography Drama History War
David Gordon Green,Natalie Portman,Zooey Deschanel,James Franco,2011.0,your highness,Adventure Comedy Fantasy,Natalie Portman Zooey Deschanel James Franco David Gordon Green Adventure Comedy Fantasy
Jim Sheridan,Naomi Watts,Gregory Smith,Sarah Gadon,2011.0,dream house,Drama Mystery Thriller,Naomi Watts Gregory Smith Sarah Gadon Jim Sheridan Drama Mystery Thriller
Costa-Gavras,Mia Kirshner,Blythe Danner,William Atherton,1997.0,mad city,Crime Drama Thriller,Mia Kirshner Blythe Danner William Atherton Costa-Gavras Crime Drama Thriller
Patrick Read Johnson,Joe Mantegna,Lara Flynn Boyle,Cynthia Nixon,1994.0,baby's day out,Adventure Comedy Crime Drama Family,Joe Mantegna Lara Flynn Boyle Cynthia Nixon Patrick Read Johnson Adventure Comedy Crime Drama Family
Roland Joffé,Gary Oldman,Robert Duvall,Demi Moore,1995.0,the scarlet letter,Drama Romance,Gary Oldman Robert Duvall Demi Moore Roland Joffé Drama Romance
Doug Liman,Naomi Watts,Ty Burrell,Brooke Smith,2010.0,fair game,Biography Drama Thriller,Naomi Watts Ty Burrell Brooke Smith Doug Liman Biography Drama Thriller
unknown,Julie Benz,Tony Curran,Grant Bowler,unknown,defiance            ,Action Drama Sci-Fi,Julie Benz Tony Curran Grant Bowler unknown Action Drama Sci-Fi
Tony Scott,Ian Ziering,Mo'Nique,Edgar Ramírez,2005.0,domino,Action Biography Crime Drama Thriller,Ian Ziering Mo'Nique Edgar Ramírez Tony Scott Action Biography Crime Drama Thriller
William Friedkin,Michael Biehn,Chazz Palminteri,Linda Fiorentino,1995.0,jade,Crime Drama Thriller,Michael Biehn Chazz Palminteri Linda Fiorentino William Friedkin Crime Drama Thriller
Mark Neveldine,Gerard Butler,Logan Lerman,Alison Lohman,2009.0,gamer,Action Sci-Fi Thriller,Gerard Butler Logan Lerman Alison Lohman Mark Neveldine Action Sci-Fi Thriller
Richard LaGravenese,Alden Ehrenreich,Zoey Deutch,Pruitt Taylor Vince,2013.0,beautiful creatures,Drama Fantasy Romance,Alden Ehrenreich Zoey Deutch Pruitt Taylor Vince Richard LaGravenese Drama Fantasy Romance
Danny DeVito,Robin Williams,Vincent Schiavelli,Danny Woodburn,2002.0,death to smoochy,Comedy Crime Drama Thriller,Robin Williams Vincent Schiavelli Danny Woodburn Danny DeVito Comedy Crime Drama Thriller
Ben Stiller,Milla Jovovich,Will Ferrell,Justin Theroux,2016.0,zoolander 2,Comedy,Milla Jovovich Will Ferrell Justin Theroux Ben Stiller Comedy
George Armitage,Morgan Freeman,Andrew Wilson,Willie Nelson,2004.0,the big bounce,Comedy Crime,Morgan Freeman Andrew Wilson Willie Nelson George Armitage Comedy Crime
Mike Nichols,Judy Greer,Linda Fiorentino,Garry Shandling,2000.0,what planet are you from?,Comedy Sci-Fi,Judy Greer Linda Fiorentino Garry Shandling Mike Nichols Comedy Sci-Fi
Patrick Lussier,Nicolas Cage,Billy Burke,Katy Mixon,2011.0,drive angry,Action Fantasy Thriller,Nicolas Cage Billy Burke Katy Mixon Patrick Lussier Action Fantasy Thriller
Andrzej Bartkowiak,Chris Klein,Robin Shou,Josie Ho,2009.0,street fighter: the legend of chun-li,Action Crime Drama Mystery Thriller,Chris Klein Robin Shou Josie Ho Andrzej Bartkowiak Action Crime Drama Mystery Thriller
James Wong,Jason Statham,Jet Li,Delroy Lindo,2001.0,the one,Action Sci-Fi Thriller,Jason Statham Jet Li Delroy Lindo James Wong Action Sci-Fi Thriller
unknown,Tobias Menzies,Graham McTavish,Stephen Walters,unknown,outlander            ,Drama Romance Sci-Fi,Tobias Menzies Graham McTavish Stephen Walters unknown Drama Romance Sci-Fi
Renny Harlin,Lauren Holly,Gilbert Gottfried,David Patrick Kelly,1990.0,the adventures of ford fairlane,Action Adventure Comedy Crime Music Mystery,Lauren Holly Gilbert Gottfried David Patrick Kelly Renny Harlin Action Adventure Comedy Crime Music Mystery
Richard Curtis,Philip Seymour Hoffman,Charlie Rowe,Tom Sturridge,2009.0,pirate radio,Comedy Drama Music,Philip Seymour Hoffman Charlie Rowe Tom Sturridge Richard Curtis Comedy Drama Music
Steven Soderbergh,Michael O'Neill,Jacob Vargas,James Lew,2000.0,traffic,Crime Drama Thriller,Michael O'Neill Jacob Vargas James Lew Steven Soderbergh Crime Drama Thriller
Steven Spielberg,Harrison Ford,Julian Glover,Alison Doody,1989.0,indiana jones and the last crusade,Action Adventure Fantasy,Harrison Ford Julian Glover Alison Doody Steven Spielberg Action Adventure Fantasy
Joe Wright,Kelly Macdonald,Guro Nagelhus Schia,Matthew Macfadyen,2012.0,anna karenina,Drama Romance,Kelly Macdonald Guro Nagelhus Schia Matthew Macfadyen Joe Wright Drama Romance
Neill Blomkamp,Hugh Jackman,Sharlto Copley,Jose Pablo Cantillo,2015.0,chappie,Action Crime Drama Sci-Fi Thriller,Hugh Jackman Sharlto Copley Jose Pablo Cantillo Neill Blomkamp Action Crime Drama Sci-Fi Thriller
Phillip Noyce,Denzel Washington,Angelina Jolie Pitt,Leland Orser,1999.0,the bone collector,Crime Drama Mystery Thriller,Denzel Washington Angelina Jolie Pitt Leland Orser Phillip Noyce Crime Drama Mystery Thriller
David Fincher,Kristen Stewart,Dwight Yoakam,Mel Rodriguez,2002.0,panic room,Crime Drama Thriller,Kristen Stewart Dwight Yoakam Mel Rodriguez David Fincher Crime Drama Thriller
Chuck Bowman,P.J. Soles,Lochlyn Munro,Steve Bacic,2006.0,the tooth fairy,Horror Thriller,P.J. Soles Lochlyn Munro Steve Bacic Chuck Bowman Horror Thriller
David O. Russell,Judy Greer,Jamie Kennedy,Mykelti Williamson,1999.0,three kings,Action Adventure Comedy Drama War,Judy Greer Jamie Kennedy Mykelti Williamson David O. Russell Action Adventure Comedy Drama War
Daniel Espinosa,Tom Hardy,Fares Fares,Michael Nardone,2015.0,child 44,Crime Drama Thriller,Tom Hardy Fares Fares Michael Nardone Daniel Espinosa Crime Drama Thriller
Jerry Zucker,Corinna Harney,Douglas Haase,Vince Vieluf,2001.0,rat race,Adventure Comedy,Corinna Harney Douglas Haase Vince Vieluf Jerry Zucker Adventure Comedy
Iain Softley,Kevin Spacey,Jeff Bridges,Alfre Woodard,2001.0,k-pax,Drama Mystery Sci-Fi,Kevin Spacey Jeff Bridges Alfre Woodard Iain Softley Drama Mystery Sci-Fi
James Mangold,Hugh Jackman,Natasha Lyonne,Bradley Whitford,2001.0,kate & leopold,Comedy Fantasy Romance,Hugh Jackman Natasha Lyonne Bradley Whitford James Mangold Comedy Fantasy Romance
Harold Ramis,Brendan Fraser,Frances O'Connor,Brian Doyle-Murray,2000.0,bedazzled,Comedy Fantasy Romance,Brendan Fraser Frances O'Connor Brian Doyle-Murray Harold Ramis Comedy Fantasy Romance
Francis Ford Coppola,Nicolas Cage,Bob Hoskins,Fred Gwynne,1984.0,the cotton club,Crime Drama Music,Nicolas Cage Bob Hoskins Fred Gwynne Francis Ford Coppola Crime Drama Music
James Mangold,Christian Bale,Logan Lerman,Gretchen Mol,2007.0,3:10 to yuma,Adventure Crime Drama Western,Christian Bale Logan Lerman Gretchen Mol James Mangold Adventure Crime Drama Western
Olivier Megaton,Liam Neeson,Dougray Scott,Jon Gries,2014.0,taken 3,Action Thriller,Liam Neeson Dougray Scott Jon Gries Olivier Megaton Action Thriller
Steven Soderbergh,Don Cheadle,Albert Brooks,Keith Hudson,1998.0,out of sight,Crime Drama Romance Thriller,Don Cheadle Albert Brooks Keith Hudson Steven Soderbergh Crime Drama Romance Thriller
Ben Stiller,Matthew Broderick,Janeane Garofalo,Andy Dick,1996.0,the cable guy,Comedy Drama Thriller,Matthew Broderick Janeane Garofalo Andy Dick Ben Stiller Comedy Drama Thriller
Deepa Mehta,Nandita Das,Gulshan Grover,Eric Peterson,1998.0,earth,Drama Romance War,Nandita Das Gulshan Grover Eric Peterson Deepa Mehta Drama Romance War
Warren Beatty,Charlie Korsmo,Warren Beatty,Seymour Cassel,1990.0,dick tracy,Action Comedy Crime Music Romance Thriller,Charlie Korsmo Warren Beatty Seymour Cassel Warren Beatty Action Comedy Crime Music Romance Thriller
John McTiernan,Mark Margolis,Faye Dunaway,Denis Leary,1999.0,the thomas crown affair,Crime Romance Thriller,Mark Margolis Faye Dunaway Denis Leary John McTiernan Crime Romance Thriller
Penny Marshall,Rosie Perez,Adam Garcia,Alissa Dean,2001.0,riding in cars with boys,Biography Comedy Drama,Rosie Perez Adam Garcia Alissa Dean Penny Marshall Biography Comedy Drama
Andrei Tarkovsky,Donatas Banionis,Anatoliy Solonitsyn,Natalya Bondarchuk,1972.0,solaris,Drama Mystery Sci-Fi,Donatas Banionis Anatoliy Solonitsyn Natalya Bondarchuk Andrei Tarkovsky Drama Mystery Sci-Fi
Paul Bolger,Sarah Michelle Gellar,George Carlin,Rob Paulsen,2006.0,happily n'ever after,Adventure Animation Comedy Family Fantasy,Sarah Michelle Gellar George Carlin Rob Paulsen Paul Bolger Adventure Animation Comedy Family Fantasy
Stephen Frears,Julia Roberts,Bronagh Gallagher,George Cole,1996.0,mary reilly,Drama Horror Romance Thriller,Julia Roberts Bronagh Gallagher George Cole Stephen Frears Drama Horror Romance Thriller
P.J. Hogan,Julia Roberts,Christopher Masterson,Rupert Everett,1997.0,my best friend's wedding,Comedy Romance,Julia Roberts Christopher Masterson Rupert Everett P.J. Hogan Comedy Romance
Joe Roth,Julia Roberts,Rainn Wilson,Larry King,2001.0,america's sweethearts,Comedy Romance,Julia Roberts Rainn Wilson Larry King Joe Roth Comedy Romance
Christopher Nolan,Al Pacino,Maura Tierney,Crystal Lowe,2002.0,insomnia,Drama Mystery Thriller,Al Pacino Maura Tierney Crystal Lowe Christopher Nolan Drama Mystery Thriller
Jonathan Frakes,LeVar Burton,Alfre Woodard,Jonathan Frakes,1996.0,star trek: first contact,Action Adventure Drama Sci-Fi Thriller,LeVar Burton Alfre Woodard Jonathan Frakes Jonathan Frakes Action Adventure Drama Sci-Fi Thriller
Jimmy Hayward,Michael Fassbender,Billy Blair,Julia Jones,2010.0,jonah hex,Action Drama Fantasy Thriller Western,Michael Fassbender Billy Blair Julia Jones Jimmy Hayward Action Drama Fantasy Thriller Western
Edward Zwick,Denzel Washington,Matt Damon,Scott Glenn,1996.0,courage under fire,Action Drama Mystery Thriller War,Denzel Washington Matt Damon Scott Glenn Edward Zwick Action Drama Mystery Thriller War
Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,1997.0,liar liar,Comedy Fantasy Romance,Maura Tierney Swoosie Kurtz Randall 'Tex' Cobb Tom Shadyac Comedy Fantasy Romance
Brad Furman,Joseph Gilgun,Amy Ryan,Olympia Dukakis,2016.0,the infiltrator,Biography Crime Drama Thriller,Joseph Gilgun Amy Ryan Olympia Dukakis Brad Furman Biography Crime Drama Thriller
Terence Young,Laurence Olivier,Ben Gazzara,Jacqueline Bisset,1981.0,inchon,Drama History War,Laurence Olivier Ben Gazzara Jacqueline Bisset Terence Young Drama History War
Brian Levant,Jonathan Winters,Elizabeth Perkins,Harvey Korman,1994.0,the flintstones,Comedy Family Fantasy,Jonathan Winters Elizabeth Perkins Harvey Korman Brian Levant Comedy Family Fantasy
Olivier Megaton,Liam Neeson,Luke Grimes,D.B. Sweeney,2012.0,taken 2,Action Crime Thriller,Liam Neeson Luke Grimes D.B. Sweeney Olivier Megaton Action Crime Thriller
David Zucker,Regina Hall,Pamela Anderson,Jenny McCarthy,2003.0,scary movie 3,Comedy,Regina Hall Pamela Anderson Jenny McCarthy David Zucker Comedy
Donald Petrie,Candice Bergen,Wendy Raquel Robinson,Heather Burns,2000.0,miss congeniality,Action Comedy Crime Romance,Candice Bergen Wendy Raquel Robinson Heather Burns Donald Petrie Action Comedy Crime Romance
Eric Brevig,Josh Hutcherson,Brendan Fraser,Anita Briem,2008.0,journey to the center of the earth,Action Adventure Family Fantasy Sci-Fi,Josh Hutcherson Brendan Fraser Anita Briem Eric Brevig Action Adventure Family Fantasy Sci-Fi
Garry Marshall,Anne Hathaway,Raven-Symoné,Hector Elizondo,2004.0,the princess diaries 2: royal engagement,Comedy Family Romance,Anne Hathaway Raven-Symoné Hector Elizondo Garry Marshall Comedy Family Romance
Alan J. Pakula,Denzel Washington,Julia Roberts,Tony Goldwyn,1993.0,the pelican brief,Crime Drama Mystery Thriller,Denzel Washington Julia Roberts Tony Goldwyn Alan J. Pakula Crime Drama Mystery Thriller
Joel Schumacher,Bradley Whitford,Anthony LaPaglia,Brad Renfro,1994.0,the client,Crime Drama Mystery Thriller,Bradley Whitford Anthony LaPaglia Brad Renfro Joel Schumacher Crime Drama Mystery Thriller
Rob Reiner,Morgan Freeman,Noel Gugliemi,Sean Hayes,2007.0,the bucket list,Adventure Comedy Drama,Morgan Freeman Noel Gugliemi Sean Hayes Rob Reiner Adventure Comedy Drama
Phillip Noyce,Harrison Ford,Polly Walker,Patrick Bergin,1992.0,patriot games,Action Thriller,Harrison Ford Polly Walker Patrick Bergin Phillip Noyce Action Thriller
